     "SDM;SDM;;;Brown Field Municipal;Brown Field Municipal;Сан Диего;Сан Диего;San Diego;San Diego;США;США;United States;United States;32.572271;32.572271;-116.980161;-116.980161";;;;
     "SDN;SDN;;;Sandane;Sandane;;;Sandane;Sandane;Норвегия;Норвегия;Norway;Norway;61.830000;61.830000;6.109444;6.109444";;;;
     "SDO;SDO;;;Ryotsu Sado Is;Ryotsu Sado Is;;;Ryotsu Sado Is;Ryotsu Sado Is;Япония;Япония;Japan;Japan;38.083;38.083;138.433;138.433";;;;
     "SDP;SDP;;;Municipal;Municipal;;;Sand Point;Sand Point;США;США;United States;United States;55.313694;55.313694;-160.521417;-160.521417";;;;
     "SDQ;SDQ;;;Las Americas;Las Americas;Санто-Доминго;Санто-Доминго;Santo Domingo;Santo Domingo;Доминиканская Республика;Доминиканская Республика;Dominican Republic;Dominican Republic;18.429664;18.429664;-69.668925;-69.668925";;;;
     "SDR;SDR;Сантандер;Сантандер;Santander;Santander;Сантандер;Сантандер;Santander;Santander;Испания;Испания;Spain;Spain;43.427064;43.427064;-3.820006;-3.820006";;;;
     "SDS;SDS;Садо-Сима;Садо-Сима;Sado Shima;Sado Shima;Садо-Сима;Садо-Сима;Sado Shima;Sado Shima;Япония;Япония;Japan;Japan;38.060181;38.060181;138.413928;138.413928";;;;
     "SDT;SDT;Саиду-Шариф;Саиду-Шариф;Saidu Sharif;Saidu Sharif;Саиду-Шариф;Саиду-Шариф;Saidu Sharif;Saidu Sharif;Пакистан;Пакистан;Pakistan;Pakistan;34.813556;34.813556;72.352814;72.352814";;;;
     "SDU;SDU;;;Santos Dumont;Santos Dumont;;;Rio De Janeiro;Rio De Janeiro;Бразилия;Бразилия;Brazil;Brazil;-22.910461;-22.910461;-43.163133;-43.163133";;;;
     "SDV;SDV;;;Sde Dov;Sde Dov;;;Tel Aviv Yafo;Tel Aviv Yafo;Израиль;Израиль;Israel;Israel;32.114660;32.114660;34.782239;34.782239";;;;
     "SDW;SDW;Сандвип;Сандвип;Sandwip;Sandwip;Сандвип;Сандвип;Sandwip;Sandwip;Бангладеш;Бангладеш;Bangladesh;Bangladesh;22.667;22.667;91.167;91.167";;;;
     "SDX;SDX;Седона;Седона;Sedona;Sedona;Седона;Седона;Sedona;Sedona;США;США;United States;United States;34.848583;34.848583;-111.788444;-111.788444";;;;
     "SDY;SDY;;;Richland Municipal;Richland Municipal;;;Sidney;Sidney;США;США;United States;United States;47.706861;47.706861;-104.192556;-104.192556";;;;
     "SEA;SEA;;;Seattle-Tacoma International;Seattle-Tacoma International;;;Seattle, WA;Seattle, WA;США;США;United States;United States;47.449889;47.449889;-122.311778;-122.311778";;;;
     "SEB;SEB;Себа;Себа;Sebha;Sebha;Себа;Себа;Sebha;Sebha;Ливия;Ливия;Libya;Libya;26.986964;26.986964;14.472525;14.472525";;;;
     "SEC;SEC;Серр Шевалье;Серр Шевалье;Serre Chevalier;Serre Chevalier;Сер-Шевалье;Сер-Шевалье;Serre Chevalier;Serre Chevalier;Франция;Франция;France;France;44.883;44.883;6.683;6.683";;;;
     "SEE;SEE;;;Gillespie Field;Gillespie Field;Сан Диего;Сан Диего;San Diego;San Diego;США;США;United States;United States;32.826222;32.826222;-116.972444;-116.972444";;;;
     "SEF;SEF;;;Sebring Regional Airport;Sebring Regional Airport;;;Sebring, Fl;Sebring, Fl;США;США;United States;United States;27.456389;27.456389;-81.342389;-81.342389";;;;
     "SEG;SEG;;;Penn Valley;Penn Valley;;;Selinsgrove;Selinsgrove;США;США;United States;United States;40.821235;40.821235;-76.864172;-76.864172";;;;
     "SEH;SEH;Сенггех;Сенггех;Senggeh;Senggeh;Сенггех;Сенггех;Senggeh;Senggeh;Индонезия;Индонезия;Indonesia;Indonesia;-3.450;-3.450;140.767;140.767";;;;
     "SEI;SEI;;;Senhor Do Bonfim;Senhor Do Bonfim;;;Senhor Do Bonfim;Senhor Do Bonfim;Бразилия;Бразилия;Brazil;Brazil;-10.470271;-10.470271;-40.182777;-40.182777";;;;
     "SEJ;SEJ;;;Seydisfjordur;Seydisfjordur;;;Seydisfjordur;Seydisfjordur;Исландия;Исландия;Iceland;Iceland;65.283;65.283;-13.850;-13.850";;;;
     "SEK;SEK;;;Er Errachidia;Er Errachidia;Ксар-Эс-Сук;Ксар-Эс-Сук;Ksar Es Souk;Ksar Es Souk;Марокко;Марокко;Morocco;Morocco;31.950;31.950;-4.400;-4.400";;;;
     "SEM;SEM;;;Craig AFB;Craig AFB;;;Selma;Selma;США;США;United States;United States;32.343947;32.343947;-86.987803;-86.987803";;;;
     "SEN;SEN;;;London Southend;London Southend;;;Southend;Southend;Великобритания;Великобритания;United Kingdom;United Kingdom;51.571389;51.571389;0.695556;0.695556";;;;
     "SEO;SEO;;;Seguela;Seguela;;;Seguela;Seguela;Кот д&#039";"Ивуар;Кот д&#039";"Ивуар;Cote D&#039";"Ivoire;Cote D&#039";"Ivoire;7.968330;7.968330;-6.710834;-6.710834"
     "SEP;SEP;;;Clark Field;Clark Field;;;Stephenville;Stephenville;США;США;United States;United States;32.215333;32.215333;-98.177667;-98.177667";;;;
     "SEQ;SEQ;;;Sungai Pakning;Sungai Pakning;;;Sungai Pakning;Sungai Pakning;Индонезия;Индонезия;Indonesia;Indonesia;1.370;1.370;102.140;102.140";;;;
     "SER;SER;;;Freeman Municipal;Freeman Municipal;;;Seymour;Seymour;США;США;United States;United States;38.924699;38.924699;-85.908354;-85.908354";;;;
     "SES;SES;;;Selfield;Selfield;;;Selma;Selma;США;США;United States;United States;32.45;32.45;-86.95;-86.95";;;;
     "SET;SET;Сан-Эстебан;Сан-Эстебан;San Esteban;San Esteban;Сан-Эстебан;Сан-Эстебан;San Esteban;San Esteban;Гондурас;Гондурас;Honduras;Honduras;15.217;15.217;-85.717;-85.717";;;;
     "SEU;SEU;Серонера;Серонера;Seronera;Seronera;Серонера;Серонера;Seronera;Seronera;Танзания;Танзания;Tanzania;Tanzania;-2.458056;-2.458056;34.822500;34.822500";;;;
     "SEV;SEV;Северодонецк;Северодонецк;Severodoneck;Severodoneck;Северодонецк;Северодонецк;Severodoneck;Severodoneck;Украина;Украина;Ukraine;Ukraine;48.900833;48.900833;38.542778;38.542778";;;;
     "SEW;SEW;Сива;Сива;Siwa;Siwa;Сива;Сива;Siwa;Siwa;Египет;Египет;Egypt;Egypt;29.345533;29.345533;25.506739;25.506739";;;;
     "SEX;SEX;Зембах;Зембах;Sembach;Sembach;;;Sembach;Sembach;Германия;Германия;Germany;Germany;49.500;49.500;7.867;7.867";;;;
     "SEY;SEY;Селибаби;Селибаби;Selibaby;Selibaby;Селибаби;Селибаби;Selibaby;Selibaby;Мавритания;Мавритания;Mauritania;Mauritania;15.179692;15.179692;-12.207272;-12.207272";;;;
     "SEZ;SEZ;;;Seychelles International Airport;Seychelles International Airport;Остров Махе;Остров Махе;Mahe Island;Mahe Island;Сейшельские о-ва;Сейшельские о-ва;Seychelles;Seychelles;-4.674342;-4.674342;55.521839;55.521839";;;;
     "SFA;SFA;;;Sfax Thyna;Sfax Thyna;Сфакс;Сфакс;Sfax;Sfax;Тунис;Тунис;Tunisia;Tunisia;34.717953;34.717953;10.690972;10.690972";;;;
     "SFB;SFB;;;Orlando Sanford Intl;Orlando Sanford Intl;;;Sanford;Sanford;США;США;United States;United States;28.776701;28.776701;-81.235522;-81.235522";;;;
     "SFC;SFC;;;St Francois;St Francois;;;St Francois;St Francois;Гваделупа;Гваделупа;Guadeloupe;Guadeloupe;16.257777;16.257777;-61.262500;-61.262500";;;;
     "SFD;SFD;;;Las Flecheras;Las Flecheras;;;San Fernando De Apure;San Fernando De Apure;Венесуэла;Венесуэла;Venezuela;Venezuela;7.883317;7.883317;-67.444025;-67.444025";;;;
     "SFE;SFE;Сан Фернандо;Сан Фернандо;San Fernando;San Fernando;Сан Фернандо;Сан Фернандо;San Fernando;San Fernando;Филиппины;Филиппины;Philippines;Philippines;16.595589;16.595589;120.303219;120.303219";;;;
     "SFF;SFF;;;Felts Field;Felts Field;Спокане;Спокане;Spokane;Spokane;США;США;United States;United States;47.682818;47.682818;-117.322558;-117.322558";;;;
     "SFG;SFG;;;Esperance;Esperance;;;St Martin;St Martin;Нидерланды;Нидерланды;Netherlands;Netherlands;18.100556;18.100556;-63.048889;-63.048889";;;;
     "SFH;SFH;Сан-Фелипе;Сан-Фелипе;San Felipe;San Felipe;Сан-Фелипе;Сан-Фелипе;San Felipe;San Felipe;Колумбия;Колумбия;Colombia;Colombia;30.930222;30.930222;-114.808639;-114.808639";;;;
     "SFI;SFI;Сафи;Сафи;Safi;Safi;Сафи;Сафи;Safi;Safi;Марокко;Марокко;Morocco;Morocco;32.283;32.283;-9.233;-9.233";;;;
     "SFJ;SFJ;;;Kangerlussuaq;Kangerlussuaq;;;Kangerlussuaq;Kangerlussuaq;Гренландия;Гренландия;Greenland;Greenland;67.016969;67.016969;-50.689325;-50.689325";;;;
     "SFK;SFK;;;Soure;Soure;;;Soure;Soure;Бразилия;Бразилия;Brazil;Brazil;-0.699431;-0.699431;-48.520983;-48.520983";;;;
     "SFL;SFL;;;Sao Filipe;Sao Filipe;;;Sao Filipe;Sao Filipe;Кабо-Верде;Кабо-Верде;Cape Verde;Cape Verde;14.885833;14.885833;-24.480833;-24.480833";;;;
     "SFM;SFM;;;Sanford;Sanford;;;Sanford;Sanford;США;США;United States;United States;43.393861;43.393861;-70.708000;-70.708000";;;;
     "SFN;SFN;Санта Фе;Санта Фе;Santa Fe;Santa Fe;Санта Фе;Санта Фе;Santa Fe;Santa Fe;Аргентина;Аргентина;Argentina;Argentina;-31.711666;-31.711666;-60.811668;-60.811668";;;;
     "SFO;SFO;;;San Francisco International;San Francisco International;;;San Francisco, CA;San Francisco, CA;США;США;United States;United States;37.618972;37.618972;-122.374889;-122.374889";;;;
     "SFP;SFP;;;Surfers Paradise;Surfers Paradise;;;Surfers Paradise;Surfers Paradise;Австралия;Австралия;Australia;Australia;-28.000;-28.000;153.433;153.433";;;;
     "SFQ;SFQ;;;Sanliurfa;Sanliurfa;;;Sanliurfa;Sanliurfa;Турция;Турция;Turkey;Turkey;37.094261;37.094261;38.847103;38.847103";;;;
     "SFR;SFR;Сан Фернандо;Сан Фернандо;San Fernando;San Fernando;;;San Fernando, CA;San Fernando, CA;Колумбия;Колумбия;Colombia;Colombia;9.0833333333333;9.0833333333333;-74.333333333333;-74.333333333333";;;;
     "SFT;SFT;Скеллефти;Скеллефти;Skelleftea;Skelleftea;Скеллефти;Скеллефти;Skelleftea;Skelleftea;Швеция;Швеция;Sweden;Sweden;64.624771;64.624771;21.076892;21.076892";;;;
     "SFU;SFU;Сафиа;Сафиа;Safia;Safia;Сафиа;Сафиа;Safia;Safia;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-9.583;-9.583;148.633;148.633";;;;
     "SFV;SFV;;;Santa Fe Do Sul;Santa Fe Do Sul;;;Santa Fe Do Sul;Santa Fe Do Sul;Бразилия;Бразилия;Brazil;Brazil;-20.183;-20.183;-50.917;-50.917";;;;
     "SFW;SFW;Санта Фе;Санта Фе;Santa Fe;Santa Fe;Санта Фе;Санта Фе;Santa Fe;Santa Fe;Панама;Панама;Panama;Panama;8.517;8.517;-81.067;-81.067";;;;
     "SFX;SFX;Сан-Феликс;Сан-Феликс;San Felix;San Felix;Сан-Феликс;Сан-Феликс;San Felix;San Felix;Венесуэла;Венесуэла;Venezuela;Venezuela;8.350;8.350;-62.633;-62.633";;;;
     "SFZ;SFZ;;;North Central;North Central;;;Pawtucket, RI;Pawtucket, RI;США;США;United States;United States;41.920763;41.920763;-71.491381;-71.491381";;;;
     "SGA;SGA;;;Sheghnan;Sheghnan;;;Sheghnan;Sheghnan;Таджикистан;Таджикистан;Tajikistan;Tajikistan;37.498753;37.498753;71.507014;71.507014";;;;
     "SGB;SGB;Сингауа;Сингауа;Singaua;Singaua;Сингауа;Сингауа;Singaua;Singaua;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-6.700;-6.700;147.133;147.133";;;;
     "SGC;SGC;Сургут;Сургут;Surgut;Surgut;Сургут;Сургут;Surgut;Surgut;Россия;Россия;Russian Federation;Russian Federation;61.343694;61.343694;73.401842;73.401842";;;;
     "SGD;SGD;Сондерборг;Сондерборг;Sonderborg;Sonderborg;Сондерборг;Сондерборг;Sonderborg;Sonderborg;Дания;Дания;Denmark;Denmark;54.964367;54.964367;9.791731;9.791731";;;;
     "SGE;SGE;;;Siegerland Airport;Siegerland Airport;Зиген;Зиген;Siegen;Siegen;Германия;Германия;Germany;Germany;50.707658;50.707658;8.082969;8.082969";;;;
     "SGF;SGF;;;Springfield-Branson Rg;Springfield-Branson Rg;;;Springfield;Springfield;США;США;United States;United States;37.245667;37.245667;-93.388639;-93.388639";;;;
     "SGG;SGG;Симанганг;Симанганг;Simanggang;Simanggang;Симанганг;Симанганг;Simanggang;Simanggang;Малайзия;Малайзия;Malaysia;Malaysia;1.217;1.217;111.450;111.450";;;;
     "SGH;SGH;;;Springfield;Springfield;;;Springfield;Springfield;США;США;United States;United States;39.840278;39.840278;-83.840167;-83.840167";;;;
     "SGI;SGI;;;Sargodha Apt;Sargodha Apt;Саргодха;Саргодха;Sargodha;Sargodha;Пакистан;Пакистан;Pakistan;Pakistan;32.048611;32.048611;72.665000;72.665000";;;;
     "SGJ;SGJ;Сагарай;Сагарай;Sagarai;Sagarai;Сагарай;Сагарай;Sagarai;Sagarai;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-10.467;-10.467;150.150;150.150";;;;
     "SGK;SGK;Сангапи;Сангапи;Sangapi;Sangapi;Сангапи;Сангапи;Sangapi;Sangapi;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-5.083;-5.083;144.767;144.767";;;;
     "SGL;SGL;;;Sangley Point NAS;Sangley Point NAS;;;Cavite City;Cavite City;Филиппины;Филиппины;Philippines;Philippines;14.495277777778;14.495277777778;120.90416666667;120.90416666667";;;;
     "SGM;SGM;Сан-Игнасио;Сан-Игнасио;San Ignacio;San Ignacio;Сан-Игнасио;Сан-Игнасио;San Ignacio;San Ignacio;Мексика;Мексика;Mexico;Mexico;27.296633;27.296633;-112.938481;-112.938481";;;;
     "SGN;SGN;;;Tan Son Nhat International;Tan Son Nhat International;Хо Чи Мин Сити;Хо Чи Мин Сити;Ho Chi Minh City;Ho Chi Minh City;Вьетнам;Вьетнам;Vietnam;Vietnam;10.818797;10.818797;106.651856;106.651856";;;;
     "SGO;SGO;Сент Джордж;Сент Джордж;St George;St George;Сент Джордж;Сент Джордж;St George;St George;Австралия;Австралия;Australia;Australia;-28.049722;-28.049722;148.595278;148.595278";;;;
     "SGP;SGP;;;Shay Gap;Shay Gap;;;Shay Gap;Shay Gap;Австралия;Австралия;Australia;Australia;-20.424722;-20.424722;120.140556;120.140556";;;;
     "SGQ;SGQ;Санггата;Санггата;Sanggata;Sanggata;Санггата;Санггата;Sanggata;Sanggata;Индонезия;Индонезия;Indonesia;Indonesia;0.500;0.500;117.333;117.333";;;;
     "SGR;SGR;;;Sugar Land Regional;Sugar Land Regional;;;Houston, TX;Houston, TX;США;США;United States;United States;29.622250;29.622250;-95.656528;-95.656528";;;;
     "SGS;SGS;Санга-Санга;Санга-Санга;Sanga Sanga;Sanga Sanga;Санга-Санга;Санга-Санга;Sanga Sanga;Sanga Sanga;Филиппины;Филиппины;Philippines;Philippines;5.046994;5.046994;119.743033;119.743033";;;;
     "SGT;SGT;;;Stuttgart Municipal;Stuttgart Municipal;;;Stuttgart, AR;Stuttgart, AR;США;США;United States;United States;34.599479;34.599479;-91.575000;-91.575000";;;;
     "SGU;SGU;;;Municipal;Municipal;;;Saint George;Saint George;США;США;United States;United States;37.090583;37.090583;-113.593056;-113.593056";;;;
     "SGV;SGV;Сьерра-Гранде;Сьерра-Гранде;Sierra Grande;Sierra Grande;Сьерра-Гранде;Сьерра-Гранде;Sierra Grande;Sierra Grande;Аргентина;Аргентина;Argentina;Argentina;-41.591938;-41.591938;-65.349441;-65.349441";;;;
     "SGW;SGW;;;Saginaw Bay;Saginaw Bay;;;Saginaw Bay;Saginaw Bay;США;США;United States;United States;56.886332;56.886332;-134.158388;-134.158388";;;;
     "SGX;SGX;Сонгеа;Сонгеа;Songea;Songea;Сонгеа;Сонгеа;Songea;Songea;Танзания;Танзания;Tanzania;Tanzania;-10.683;-10.683;35.583;35.583";;;;
     "SGY;SGY;;;Municipal;Municipal;;;Skagway;Skagway;США;США;United States;United States;59.460062;59.460062;-135.315664;-135.315664";;;;
     "SGZ;SGZ;Сонгкхла;Сонгкхла;Songkhla;Songkhla;Сонгкхла;Сонгкхла;Songkhla;Songkhla;Таиланд;Таиланд;Thailand;Thailand;7.186564;7.186564;100.608031;100.608031";;;;
     "SHA;SHA;;;Hongqiao;Hongqiao;Шанхай;Шанхай;Shanghai;Shanghai;Китай;Китай;China;China;31.197875;31.197875;121.336319;121.336319";;;;
     "SHB;SHB;Накасибецу;Накасибецу;Nakashibetsu;Nakashibetsu;Накасибецу;Накасибецу;Nakashibetsu;Nakashibetsu;Япония;Япония;Japan;Japan;43.577500;43.577500;144.960000;144.960000";;;;
     "SHC;SHC;Индаселасси;Индаселасси;Indaselassie;Indaselassie;Индаселасси;Индаселасси;Indaselassie;Indaselassie;Эфиопия;Эфиопия;Ethiopia;Ethiopia;14.078056;14.078056;38.272500;38.272500";;;;
     "SHD;SHD;;;Shenandoah Valley;Shenandoah Valley;;;Staunton;Staunton;США;США;United States;United States;38.263833;38.263833;-78.896444;-78.896444";;;;
     "SHE;SHE;Шеньян;Шеньян;Shenyang;Shenyang;Шеньян;Шеньян;Shenyang;Shenyang;Китай;Китай;China;China;41.639842;41.639842;123.483425;123.483425";;;;
     "SHF;SHF;Шаньягван;Шаньягван;Shanhaiguan;Shanhaiguan;Шаньягван;Шаньягван;Shanhaiguan;Shanhaiguan;Китай;Китай;China;China;39.983333333333;39.983333333333;119.75;119.75";;;;
     "SHG;SHG;;;Shungnak;Shungnak;;;Shungnak;Shungnak;США;США;United States;United States;66.888076;66.888076;-157.162401;-157.162401";;;;
     "SHH;SHH;;;Shishmaref;Shishmaref;;;Shishmaref;Shishmaref;США;США;United States;United States;66.249567;66.249567;-166.089346;-166.089346";;;;
     "SHI;SHI;Симожисима;Симожисима;Shimojishima;Shimojishima;Симожисима;Симожисима;Shimojishima;Shimojishima;Япония;Япония;Japan;Japan;24.826667;24.826667;125.144722;125.144722";;;;
     "SHJ;SHJ;Шарджа;Шарджа;Sharjah;Sharjah;Шарджа;Шарджа;Sharjah;Sharjah;ОАЭ;ОАЭ;United Arab Emirates;United Arab Emirates;25.328575;25.328575;55.517150;55.517150";;;;
     "SHK;SHK;Сехонгхонг;Сехонгхонг;Sehonghong;Sehonghong;Сехонгхонг;Сехонгхонг;Sehonghong;Sehonghong;Лесото;Лесото;Lesotho;Lesotho;-29.729444;-29.729444;28.768056;28.768056";;;;
     "SHL;SHL;;;Barapani;Barapani;Шиллонг;Шиллонг;Shillong;Shillong;Индия;Индия;India;India;25.703642;25.703642;91.978722;91.978722";;;;
     "SHM;SHM;Ширахама;Ширахама;Shirahama;Shirahama;Ширахама;Ширахама;Shirahama;Shirahama;Япония;Япония;Japan;Japan;33.662222;33.662222;135.364444;135.364444";;;;
     "SHN;SHN;;;Sanderson Field;Sanderson Field;;;Shelton;Shelton;США;США;United States;United States;47.233556;47.233556;-123.147556;-123.147556";;;;
     "SHO;SHO;;;Seolak;Seolak;Сокчо;Сокчо;Sokcho;Sokcho;Южная Корея;Южная Корея;Korea (South);Korea (South);38.142614;38.142614;128.598556;128.598556";;;;
     "SHP;SHP;Циньхуандао;Циньхуандао;Qinhuangdao;Qinhuangdao;Циньхуандао;Циньхуандао;Qinhuangdao;Qinhuangdao;Китай;Китай;China;China;39.968056;39.968056;119.731111;119.731111";;;;
     "SHQ;SHQ;;;Southport;Southport;;;Southport;Southport;Австралия;Австралия;Australia;Australia;-27.921667;-27.921667;153.371389;153.371389";;;;
     "SHR;SHR;;;Sheridan;Sheridan;;;Sheridan;Sheridan;США;США;United States;United States;44.769194;44.769194;-106.980278;-106.980278";;;;
     "SHS;SHS;Шаши;Шаши;Shashi;Shashi;Шаши;Шаши;Shashi;Shashi;Китай;Китай;China;China;30.324444;30.324444;112.280556;112.280556";;;;
     "SHT;SHT;Шеппартон;Шеппартон;Shepparton;Shepparton;Шеппартон;Шеппартон;Shepparton;Shepparton;Австралия;Австралия;Australia;Australia;-36.428889;-36.428889;145.392500;145.392500";;;;
     "SHU;SHU;;;Smith Point;Smith Point;;;Smith Point;Smith Point;Австралия;Австралия;Australia;Australia;-11.150;-11.150;132.150;132.150";;;;
     "SHV;SHV;;;Regional;Regional;Шревспорт;Шревспорт;Shreveport;Shreveport;США;США;United States;United States;32.446610;32.446610;-93.825611;-93.825611";;;;
     "SHW;SHW;Шарура;Шарура;Sharurah;Sharurah;Шарура;Шарура;Sharurah;Sharurah;Саудовская Аравия;Саудовская Аравия;Saudi Arabia;Saudi Arabia;17.466875;17.466875;47.121431;47.121431";;;;

     "SHX;SHX;;;Shageluk;Shageluk;;;Shageluk;Shageluk;США;США;United States;United States;62.692306;62.692306;-159.569222;-159.569222";;;;
     "SHY;SHY;Шиньянга;Шиньянга;Shinyanga;Shinyanga;Шиньянга;Шиньянга;Shinyanga;Shinyanga;Танзания;Танзания;Tanzania;Tanzania;-3.667;-3.667;33.417;33.417";;;;
     "SHZ;SHZ;Сешутес;Сешутес;Seshutes;Seshutes;Сешутес;Сешутес;Seshutes;Seshutes;Лесото;Лесото;Lesotho;Lesotho;-29.266667;-29.266667;28.553611;28.553611";;;;
     "SIA;SIA;;;Xiguan;Xiguan;;;Xi An;Xi An;Китай;Китай;China;China;34.376667;34.376667;109.119999;109.119999";;;;
     "SIB;SIB;Сибити;Сибити;Sibiti;Sibiti;Сибити;Сибити;Sibiti;Sibiti;Конго;Конго;Congo;Congo;-3.683;-3.683;13.350;13.350";;;;
     "SIC;SIC;;;Sinop Airport;Sinop Airport;Синоп;Синоп;Sinop;Sinop;Турция;Турция;Turkey;Turkey;42.019006;42.019006;35.079192;35.079192";;;;
     "SID;SID;;;Amilcar Cabral Intl;Amilcar Cabral Intl;;;Sal;Sal;Кабо-Верде;Кабо-Верде;Cape Verde;Cape Verde;16.741389;16.741389;-22.949444;-22.949444";;;;
     "SIE;SIE;Синес;Синес;Sines;Sines;Синес;Синес;Sines;Sines;Португалия;Португалия;Portugal;Portugal;37.940556;37.940556;-8.809444;-8.809444";;;;
     "SIF;SIF;;;Simara;Simara;Симара;Симара;Simara;Simara;Непал;Непал;Nepal;Nepal;27.159456;27.159456;84.980122;84.980122";;;;
     "SIG;SIG;;;Isla Grande;Isla Grande;Сан Хуан;Сан Хуан;San Juan;San Juan;Пуэрто Рико;Пуэрто Рико;Puerto Rico;Puerto Rico;18.456791;18.456791;-66.098462;-66.098462";;;;
     "SIH;SIH;Силгади-Доти;Силгади-Доти;Silgadi Doti;Silgadi Doti;Силгади-Доти;Силгади-Доти;Silgadi Doti;Silgadi Doti;Непал;Непал;Nepal;Nepal;29.263130;29.263130;80.936012;80.936012";;;;
     "SII;SII;Сиди-Ифни;Сиди-Ифни;Sidi Ifni;Sidi Ifni;Сиди-Ифни;Сиди-Ифни;Sidi Ifni;Sidi Ifni;Марокко;Марокко;Morocco;Morocco;29.368983;29.368983;-10.180267;-10.180267";;;;
     "SIJ;SIJ;Сиглуфьордур;Сиглуфьордур;Siglufjordur;Siglufjordur;Сиглуфьордур;Сиглуфьордур;Siglufjordur;Siglufjordur;Исландия;Исландия;Iceland;Iceland;66.133332;66.133332;-18.916667;-18.916667";;;;
     "SIK;SIK;;;Memorial;Memorial;;;Sikeston;Sikeston;США;США;United States;United States;36.898889;36.898889;-89.561750;-89.561750";;;;
     "SIL;SIL;Сила;Сила;Sila;Sila;Сила;Сила;Sila;Sila;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-9.117;-9.117;148.400;148.400";;;;
     "SIM;SIM;Симбай;Симбай;Simbai;Simbai;Симбай;Симбай;Simbai;Simbai;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-5.267;-5.267;144.533;144.533";;;;
     "SIN;SIN;;;Changi;Changi;Сингапур;Сингапур;Singapore;Singapore;Сингапур;Сингапур;Singapore;Singapore;1.350189;1.350189;103.994433;103.994433";;;;
     "SIO;SIO;;;Smithton;Smithton;;;Smithton;Smithton;Австралия;Австралия;Australia;Australia;-40.835000;-40.835000;145.083611;145.083611";;;;
     "SIP;SIP;Симферополь;Симферополь;Simferopol;Simferopol;Симферополь;Симферополь;Simferopol;Simferopol;Украина;Украина;Ukraine;Ukraine;45.052222;45.052222;33.975139;33.975139";;;;
     "SIQ;SIQ;;;Dabo;Dabo;;;Singkep;Singkep;Индонезия;Индонезия;Indonesia;Indonesia;-0.479189;-0.479189;104.579283;104.579283";;;;
     "SIR;SIR;Сион;Сион;Sion;Sion;Сион;Сион;Sion;Sion;Швейцария;Швейцария;Switzerland;Switzerland;46.219592;46.219592;7.326764;7.326764";;;;
     "SIS;SIS;Сишен;Сишен;Sishen;Sishen;Сишен;Сишен;Sishen;Sishen;ЮАР;ЮАР;South Africa;South Africa;-27.648606;-27.648606;22.999278;22.999278";;;;
     "SIT;SIT;;;Sitka;Sitka;;;Sitka;Sitka;США;США;United States;United States;57.047139;57.047139;-135.361611;-135.361611";;;;
     "SIU;SIU;Сиуна;Сиуна;Siuna;Siuna;Сиуна;Сиуна;Siuna;Siuna;Никарагуа;Никарагуа;Nicaragua;Nicaragua;13.717;13.717;-84.767;-84.767";;;;
     "SIV;SIV;;;County;County;;;Sullivan;Sullivan;США;США;United States;United States;39.114712;39.114712;-87.448329;-87.448329";;;;
     "SIW;SIW;Сибиса;Сибиса;Sibisa;Sibisa;Сибиса;Сибиса;Sibisa;Sibisa;Индонезия;Индонезия;Indonesia;Indonesia;2.667;2.667;98.933;98.933";;;;
     "SIX;SIX;;;Singleton;Singleton;;;Singleton;Singleton;Австралия;Австралия;Australia;Australia;-32.600833;-32.600833;151.193056;151.193056";;;;
     "SIY;SIY;;;Siskiyou County;Siskiyou County;;;Montague;Montague;США;США;United States;United States;41.781442;41.781442;-122.468110;-122.468110";;;;
     "SIZ;SIZ;Сиссано;Сиссано;Sissano;Sissano;Сиссано;Сиссано;Sissano;Sissano;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-3.000;-3.000;142.033;142.033";;;;
     "SJA;SJA;Сан Хуан;Сан Хуан;San Juan;San Juan;Сан Хуан;Сан Хуан;San Juan;San Juan;Перу;Перу;Peru;Peru;-15.352500;-15.352500;-75.137222;-75.137222";;;;
     "SJB;SJB;Сан-Хоакин;Сан-Хоакин;San Joaquin;San Joaquin;Сан-Хоакин;Сан-Хоакин;San Joaquin;San Joaquin;Боливия;Боливия;Bolivia;Bolivia;-13.017;-13.017;-64.867;-64.867";;;;
     "SJC;SJC;;;Mineta San Jose International Airport;Mineta San Jose International Airport;Сан-Хосе;Сан-Хосе;San Jose;San Jose;США;США;United States;United States;37.362667;37.362667;-121.929111;-121.929111";;;;
     "SJD;SJD;;;Los Cabos;Los Cabos;;;San Jose Del Cabo;San Jose Del Cabo;Мексика;Мексика;Mexico;Mexico;23.151850;23.151850;-109.721044;-109.721044";;;;
